,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
19545,5.0,-73.97472,1.0,-0.29349376196389787,9.517819439405846,-0.0020225969071588257,228
19546,25.0,-73.93914,0.0,-0.35327547447183977,-0.1890263501778804,1.4085512836893108,389
19547,2.0,-73.94524,0.0,-0.29349376196389787,-0.1890263501778804,0.10472353459743888,125
19548,38.0,-73.98717,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,185
19549,12.0,-73.96333,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,99
19550,28.0,-73.95901,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,185
19551,7.0,-73.99578,0.0,0.005414800575811527,1.1806512765731978,1.8355358097077017,99
19552,21.0,-73.91554,0.0,-0.29349376196389787,0.555363664360749,1.4542996257627099,36
19553,8.0,-73.96725,0.0,4.967296938734988,-0.1890263501778804,-0.1621417941640554,60
19554,1.0,-73.97053,0.0,0.005414800575811527,-0.1890263501778804,0.1275977056341384,129
19555,43.0,-73.9151,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,35
19556,68.0,-73.94693,0.0,-0.29349376196389787,-0.1890263501778804,1.0578139944599183,35
19557,28.0,-73.95212,1.0,-0.29349376196389787,-0.12947514901479001,-0.37563405717325077,300
19558,55.0,-73.92851,0.0,-0.29349376196389787,-0.1890263501778804,-0.4900049123567483,44
19559,21.0,-73.92416,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,65
19560,4.0,-73.93854,0.0,-0.29349376196389787,-0.1592507495963352,-0.8483669252650407,140
19561,12.0,-73.94612,0.0,4.967296938734988,-0.1890263501778804,1.164560125964516,70
19562,6.0,-73.95086,1.0,-0.1739303369480141,-0.1890263501778804,1.4619243494416096,190
19563,1.0,-73.96474,1.0,1.3803941882584747,0.19805645738220692,1.355178217937012,200
19564,15.0,-73.93947,0.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,45
19565,43.0,-73.90771,1.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,130
19566,55.0,-73.92666,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,99
19567,24.0,-73.9535,0.0,0.18475993809963717,-0.1890263501778804,-0.8483669252650407,38
19568,89.0,-74.01659,1.0,0.005414800575811527,-0.1890263501778804,-0.7568702411182425,650
19569,2.0,-73.95503,1.0,-0.29349376196389787,-0.1890263501778804,-0.6043757675402459,92
19570,9.0,-73.99076,1.0,-0.35327547447183977,-0.1890263501778804,1.9346572175333996,1000
19571,2.0,-73.95393,1.0,-0.29349376196389787,-0.1592507495963352,1.5457963099095078,299
19572,2.0,-73.94456,1.0,1.3803941882584747,-0.1592507495963352,0.6308294684415275,173
19573,44.0,-73.95878,0.0,-0.29349376196389787,-0.1890263501778804,-0.7568702411182425,76
19574,12.0,-73.95137,1.0,-0.29349376196389787,-0.1890263501778804,-0.17739124152185504,225
19575,28.0,-73.95365,1.0,-0.233712049455956,-0.1890263501778804,-0.5281285307512475,125
19576,12.0,-73.95013,0.0,-0.35327547447183977,-0.1592507495963352,1.9270324938544996,200
19577,51.0,-73.99727,1.0,4.967296938734988,-0.1592507495963352,-0.1621417941640554,159
19578,15.0,-73.92179,0.0,-0.29349376196389787,-0.12947514901479001,1.8889088754600005,69
19579,2.0,-73.9432,0.0,-0.29349376196389787,-0.1592507495963352,-0.1697665178429552,95
19580,1.0,-73.98592,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,280
19581,51.0,-73.99825,1.0,0.005414800575811527,-0.1592507495963352,-0.8483669252650407,134
19582,18.0,-73.9259,0.0,-0.29349376196389787,-0.1592507495963352,1.0044409287076195,50
19583,42.0,-74.0096,1.0,0.005414800575811527,-0.1592507495963352,1.4771737967994094,240
19584,15.0,-73.93582,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,40
19585,15.0,-73.95169,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,30
19586,27.0,-73.99844,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,105
19587,19.0,-73.97631,0.0,-0.35327547447183977,-0.12947514901479001,0.9891914813498198,95
19588,5.0,-73.97322,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,165
19589,55.0,-73.92162,0.0,-0.35327547447183977,-0.1890263501778804,-0.055395662659457674,90
19590,30.0,-73.93872,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,75
19591,34.0,-73.98245,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,265
19592,21.0,-73.91934,0.0,-0.233712049455956,-0.1890263501778804,0.5927058500470284,70
19593,117.0,-73.73464,0.0,-0.35327547447183977,-0.12947514901479001,-0.8483669252650407,62
19594,13.0,-73.96993,1.0,-0.1739303369480141,-0.1890263501778804,0.6003305737259282,100
19595,20.0,-73.95067,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,62
19596,8.0,-73.9779,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,95
19597,42.0,-74.01208,1.0,-0.29349376196389787,9.517819439405846,1.2331826390746146,408
19598,4.0,-73.94199,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,145
19599,6.0,-73.96002,0.0,0.30432336311552094,-0.12947514901479001,1.2941804285058132,45
19600,11.0,-74.00563,1.0,-0.35327547447183977,-0.1592507495963352,0.013226850450640846,453
19601,4.0,-73.93327,1.0,1.3803941882584747,-0.1890263501778804,-0.8483669252650407,75
19602,13.0,-73.97219,1.0,-0.233712049455956,-0.1890263501778804,-0.8407422015861408,150
19603,4.0,-73.94873,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,127
19604,42.0,-74.00627,1.0,1.3206124757505329,9.517819439405846,1.637292994056306,100
19605,9.0,-73.99419,1.0,-0.29349376196389787,-0.1890263501778804,0.9129442445608215,300
19606,14.0,-74.00007,1.0,-0.233712049455956,-0.1890263501778804,0.6689530868360267,499
19607,8.0,-73.96804,1.0,4.967296938734988,-0.1592507495963352,-0.1621417941640554,250
19608,15.0,-73.96255,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,84
19609,23.0,-73.98733,1.0,-0.29349376196389787,-0.1890263501778804,-0.7187466227237433,280
19610,6.0,-73.95642,1.0,-0.233712049455956,-0.12947514901479001,1.9346572175333996,180
19611,21.0,-73.90582,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,60
19612,6.0,-73.91323,1.0,-0.29349376196389787,-0.1890263501778804,-0.3603846098154511,100
19613,8.0,-73.97986,1.0,1.3803941882584747,-0.1890263501778804,-0.8483669252650407,125
19614,14.0,-73.99701,1.0,-0.233712049455956,-0.1890263501778804,-0.4061329518888501,139
19615,42.0,-74.00822,1.0,-0.233712049455956,-0.1890263501778804,-0.5281285307512475,430
19616,28.0,-73.96124,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,95
19617,43.0,-73.9106,0.0,-0.29349376196389787,-0.09969954843324484,0.40971248175343233,49
19618,76.0,-73.87602,0.0,-0.29349376196389787,-0.09969954843324484,1.7135402308453043,40
19619,79.0,-73.86509,0.0,-0.35327547447183977,0.07895405505602622,-0.040146215301658,55
19620,36.0,-73.99896,1.0,1.3803941882584747,-0.1890263501778804,0.04372574516624019,100
19621,4.0,-73.93234,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,80
19622,15.0,-73.95714,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,32
19623,4.0,-73.95101,0.0,-0.233712049455956,-0.1592507495963352,-0.7568702411182425,92
19624,4.0,-73.94677,0.0,-0.233712049455956,-0.1592507495963352,-0.8483669252650407,120
19625,6.0,-73.9226,1.0,-0.35327547447183977,-0.1890263501778804,-0.22313958359525407,148
19626,34.0,-73.98093,0.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,100
19627,19.0,-73.98668,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,74
19628,14.0,-73.99573,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,205
19629,12.0,-73.94297,1.0,0.4238867881314047,-0.1890263501778804,-0.8483669252650407,160
19630,14.0,-73.99094,1.0,1.3803941882584747,-0.1592507495963352,1.0196903760654192,125
19631,55.0,-73.92541,1.0,-0.233712049455956,-0.1890263501778804,-0.04777093898055784,120
19632,21.0,-73.91455,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,40
19633,12.0,-73.95744,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,75
19634,6.0,-73.94241,0.0,-0.29349376196389787,-0.1890263501778804,-0.1697665178429552,55
19635,21.0,-73.91211,0.0,-0.29349376196389787,-0.1592507495963352,-0.2307643072741539,53
19636,51.0,-74.0002,1.0,-0.35327547447183977,-0.1890263501778804,-0.47475546499894866,225
19637,6.0,-73.91968,1.0,-0.29349376196389787,-0.1890263501778804,-0.5891263201824462,85
19638,6.0,-73.92926,0.0,-0.35327547447183977,-0.12947514901479001,0.9739420339920202,49
19639,34.0,-73.9846,0.0,-0.35327547447183977,0.2873832591268424,1.7287896782031038,129
19640,21.0,-73.91934,0.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,41
19641,6.0,-73.95688,1.0,-0.35327547447183977,-0.12947514901479001,1.9346572175333996,1000
19642,28.0,-73.94709,0.0,-0.1739303369480141,-0.1890263501778804,-0.49762963603564814,87
19643,117.0,-73.73135,0.0,-0.35327547447183977,-0.1592507495963352,-0.2078901362374544,58
19644,72.0,-73.98955,1.0,-0.29349376196389787,-0.1890263501778804,0.6384541921204274,290
19645,19.0,-73.98801,0.0,-0.29349376196389787,-0.1592507495963352,-0.8407422015861408,95
19646,7.0,-73.99032,1.0,-0.29349376196389787,-0.12947514901479001,-0.5128790833934478,285
19647,12.0,-73.94055,1.0,-0.233712049455956,-0.1592507495963352,0.013226850450640846,300
19648,68.0,-73.96299,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,55
19649,15.0,-73.95426,1.0,-0.233712049455956,-0.1890263501778804,0.6232047447626277,69
19650,29.0,-73.96584,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,91
19651,14.0,-73.99848,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,265
19652,1.0,-73.96521,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,125
19653,15.0,-73.95432,1.0,-0.1739303369480141,-0.1592507495963352,-0.7339960700815431,150
19654,100.0,-74.01394,0.0,-0.35327547447183977,-0.1890263501778804,-0.7873691358338419,100
19655,10.0,-73.98025,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,151
19656,18.0,-73.92486,0.0,-0.29349376196389787,-0.1890263501778804,-0.7034971753659437,40
19657,101.0,-73.83407,1.0,-0.233712049455956,-0.1890263501778804,0.3868383107167328,150
19658,6.0,-73.95742,1.0,-0.29349376196389787,-0.1592507495963352,-0.6729982806503444,150
19659,12.0,-73.93529,1.0,-0.233712049455956,-0.1890263501778804,0.45546082382683134,218
19660,15.0,-73.95646,0.0,-0.29349376196389787,-0.1890263501778804,-0.8331174779072409,100
19661,21.0,-73.90729,0.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,65
19662,63.0,-73.98291,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,150
19663,5.0,-73.97349,1.0,1.3803941882584747,0.4660368626161135,1.9346572175333996,200
19664,61.0,-73.99646,0.0,1.3803941882584747,-0.12947514901479001,-0.0020225969071588257,81
19665,28.0,-73.95152,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,200
19666,81.0,-74.02396,0.0,-0.233712049455956,-0.1890263501778804,1.6449177177352057,65
19667,25.0,-73.93127,1.0,-0.29349376196389787,-0.1890263501778804,-0.8254927542283411,70
19668,45.0,-73.76454,0.0,0.005414800575811527,-0.1592507495963352,-0.8483669252650407,50
19669,39.0,-73.92376,0.0,-0.11414862444007223,-0.09969954843324484,1.2865557048269134,69
19670,28.0,-73.9676,1.0,-0.233712049455956,-0.1592507495963352,0.39446303439563263,500
19671,20.0,-73.94547,1.0,-0.29349376196389787,-0.1890263501778804,1.0578139944599183,199
19672,37.0,-73.80927,1.0,-0.05436691193213035,-0.01037274668860931,1.9194077701755998,499
19673,37.0,-73.83451,0.0,-0.35327547447183977,-0.12947514901479001,-0.8483669252650407,55
19674,30.0,-73.93684,0.0,-0.11414862444007223,-0.1890263501778804,1.9346572175333996,100
19675,0.0,-73.97097,1.0,-0.11414862444007223,-0.1890263501778804,-0.5891263201824462,250
19676,1.0,-73.98259,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,150
19677,66.0,-73.98583,1.0,1.3206124757505329,9.517819439405846,1.6906660598086047,182
19678,53.0,-73.93572,1.0,-0.233712049455956,-0.1890263501778804,0.4478361001479315,149
19679,19.0,-73.98504,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,205
19680,55.0,-73.92607,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,192
19681,13.0,-73.97474,0.0,-0.233712049455956,-0.1890263501778804,0.14284715299193806,120
19682,11.0,-74.00889,1.0,-0.29349376196389787,-0.1890263501778804,-0.3451351624576514,200
19683,6.0,-73.94947,1.0,-0.11414862444007223,-0.1890263501778804,-0.8407422015861408,125
19684,29.0,-73.96427,0.0,-0.233712049455956,-0.1890263501778804,0.5927058500470284,85
19685,12.0,-73.95906,0.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,80
19686,66.0,-73.98551,1.0,1.3803941882584747,6.689137384159056,1.1798095733223157,347
19687,13.0,-73.97132,1.0,-0.29349376196389787,-0.1890263501778804,1.3475534942581122,150
19688,12.0,-73.95476,0.0,-0.35327547447183977,-0.09969954843324484,-0.46713074132004884,88
19689,28.0,-73.9555,2.0,-0.35327547447183977,-0.1890263501778804,-0.3146362677420521,66
19690,12.0,-73.95685,0.0,-0.05436691193213035,-0.1890263501778804,-0.8483669252650407,50
19691,71.0,-74.01044,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,500
19692,12.0,-73.9639,1.0,-0.1739303369480141,-0.1890263501778804,-0.1240181757695562,200
19693,7.0,-73.99523,1.0,1.3803941882584747,-0.01037274668860931,1.866034704423301,80
19694,55.0,-73.92388,0.0,1.3803941882584747,2.848084909139728,1.027315099744319,45
19695,20.0,-73.93762,0.0,-0.1739303369480141,-0.12947514901479001,1.3170545995425127,55
19696,6.0,-73.95184,1.0,-0.233712049455956,-0.1890263501778804,1.6449177177352057,1050
19697,20.0,-73.93933,1.0,-0.35327547447183977,-0.1890263501778804,1.5610457572673075,200
19698,33.0,-73.99468,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,445
19699,24.0,-73.96116,0.0,-0.29349376196389787,-0.1890263501778804,1.9346572175333996,100
19700,8.0,-73.97031,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,153
19701,6.0,-73.92676,0.0,-0.233712049455956,-0.1592507495963352,1.5229221388728083,75
19702,4.0,-73.94602,0.0,-0.35327547447183977,-0.09969954843324484,1.9346572175333996,79
19703,12.0,-73.94885,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,72
19704,6.0,-73.94031,1.0,-0.1739303369480141,-0.1592507495963352,0.9053195208819217,220
19705,8.0,-73.9618,0.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,60
19706,7.0,-73.99809,1.0,1.3803941882584747,0.31715885970838764,1.9346572175333996,748
19707,26.0,-73.98102,2.0,-0.35327547447183977,-0.1592507495963352,1.4695490731205094,49
19708,2.0,-73.94174,1.0,0.005414800575811527,-0.1890263501778804,-0.7416207937604429,600
19709,8.0,-73.95981,1.0,-0.35327547447183977,-0.12947514901479001,-0.45950601764114896,234
19710,37.0,-73.81435,0.0,-0.35327547447183977,-0.04014834727015449,-0.21551485991635422,45
19711,7.0,-73.98865,0.0,0.005414800575811527,-0.1890263501778804,-0.17739124152185504,51
19712,22.0,-73.95215,1.0,-0.233712049455956,-0.1890263501778804,0.6384541921204274,125
19713,7.0,-73.99015,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,220
19714,7.0,-73.99709,1.0,1.3803941882584747,6.689137384159056,1.7287896782031038,385
19715,7.0,-73.98734,0.0,-0.233712049455956,-0.1890263501778804,-0.8254927542283411,110
19716,42.0,-74.00744,0.0,-0.11414862444007223,-0.1592507495963352,1.2255579153957148,95
19717,7.0,-73.98952,0.0,-0.35327547447183977,0.13850525621911658,0.5774564026892287,110
19718,53.0,-73.92526,1.0,-0.29349376196389787,-0.1890263501778804,-0.040146215301658,150
19719,12.0,-73.94072,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,87
19720,15.0,-73.92334,0.0,-0.29349376196389787,-0.06992394785169967,-0.6272499385769453,49
19721,24.0,-73.95405,0.0,-0.29349376196389787,-0.1890263501778804,0.7452003236250251,95
19722,12.0,-73.95347,1.0,1.3803941882584747,-0.1592507495963352,1.0578139944599183,250
19723,55.0,-73.91354,0.0,-0.29349376196389787,-0.1592507495963352,-0.8483669252650407,120
19724,53.0,-73.94454,0.0,0.005414800575811527,0.04917845447448105,1.7897874676343026,40
19725,2.0,-73.95012,0.0,-0.233712049455956,-0.1592507495963352,-0.3146362677420521,80
19726,2.0,-73.94478,1.0,0.005414800575811527,-0.1890263501778804,1.3246793232214127,195
19727,2.0,-73.93921,0.0,-0.35327547447183977,-0.1592507495963352,-0.1850159652007549,150
19728,28.0,-73.94745,1.0,0.005414800575811527,-0.1890263501778804,-0.8102433068705415,175
19729,55.0,-73.92777,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,70
19730,2.0,-73.95107,0.0,0.18475993809963717,-0.1890263501778804,-0.8483669252650407,68
19731,19.0,-73.97957,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,500
19732,30.0,-73.94264,0.0,-0.35327547447183977,-0.12947514901479001,0.5240833369369299,50
19733,24.0,-73.95911,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,85
19734,5.0,-73.98098,1.0,1.3803941882584747,0.7042416672684749,0.3487146923222336,110
19735,21.0,-73.91775,1.0,1.3803941882584747,-0.1592507495963352,0.8366970077718231,110
19736,28.0,-73.9496,0.0,-0.11414862444007223,-0.1890263501778804,0.5240833369369299,130
19737,102.0,-73.90168,0.0,0.7825770631790558,-0.1592507495963352,1.4161760073682106,48
19738,12.0,-73.96001,1.0,-0.29349376196389787,-0.1890263501778804,-0.8178680305494412,155
19739,6.0,-73.91711,0.0,-0.1739303369480141,-0.1890263501778804,-0.7797444121549421,75
19740,6.0,-73.92159,0.0,-0.35327547447183977,-0.1592507495963352,-0.8483669252650407,55
19741,6.0,-73.93897,0.0,-0.29349376196389787,-0.1592507495963352,-0.4366318466044495,85
19742,12.0,-73.9547,1.0,-0.233712049455956,-0.1890263501778804,-0.8178680305494412,150
19743,12.0,-73.95817,0.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,80
19744,39.0,-73.9265,0.0,-0.35327547447183977,-0.1890263501778804,-0.2688879256686531,70
19745,28.0,-73.94769,1.0,-0.233712049455956,-0.1592507495963352,1.7440391255609036,150
19746,61.0,-73.99507,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,129
19747,23.0,-73.9863,1.0,-0.29349376196389787,-0.1592507495963352,1.9117830464967,180
19748,6.0,-73.93262,0.0,-0.29349376196389787,-0.09969954843324484,1.583919928304007,65
19749,2.0,-73.95313,0.0,-0.29349376196389787,-0.12947514901479001,-0.15451707048515553,215
19750,91.0,-73.8795,1.0,-0.35327547447183977,-0.12947514901479001,1.4085512836893108,129
19751,2.0,-73.95519,1.0,-0.233712049455956,-0.1592507495963352,-0.8483669252650407,295
19752,109.0,-73.89254,0.0,-0.233712049455956,-0.1592507495963352,-0.8483669252650407,59
19753,29.0,-73.97302,0.0,-0.11414862444007223,-0.1890263501778804,-0.7111218990448436,60
19754,12.0,-73.95434,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,170
19755,24.0,-73.94315,0.0,-0.29349376196389787,-0.1592507495963352,-0.6806230043292442,55
19756,95.0,-73.98525,1.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,170
19757,1.0,-73.96088,1.0,0.4238867881314047,-0.1890263501778804,1.5152974151939085,175
19758,22.0,-73.96979,0.0,-0.29349376196389787,-0.04014834727015449,-0.32988571509985176,55
19759,2.0,-73.94255,0.0,-0.29349376196389787,-0.12947514901479001,-0.36800933349435094,54
19760,19.0,-73.98012,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,80
19761,2.0,-73.94556,1.0,-0.1739303369480141,-0.1890263501778804,-0.7568702411182425,150
19762,26.0,-73.97973,1.0,1.3803941882584747,0.16828085680066177,1.6449177177352057,150
19763,1.0,-73.97313,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,181
19764,22.0,-73.96348,1.0,-0.1739303369480141,-0.1890263501778804,-0.1240181757695562,200
19765,21.0,-73.91922,0.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,75
19766,25.0,-73.9208,0.0,-0.29349376196389787,-0.1890263501778804,0.051350468845140024,95
19767,39.0,-73.92082,2.0,0.005414800575811527,-0.1592507495963352,0.7223261525883256,30
19768,4.0,-73.94718,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,110
19769,49.0,-73.99042,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,249
19770,12.0,-73.92989,0.0,-0.35327547447183977,-0.12947514901479001,-0.8483669252650407,79
19771,30.0,-73.93777,1.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,115
19772,16.0,-73.97493,1.0,-0.11414862444007223,-0.1890263501778804,-0.8483669252650407,150
19773,6.0,-73.92612,0.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,75
19774,11.0,-74.00356,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,230
19775,2.0,-73.95364,0.0,-0.35327547447183977,-0.09969954843324484,1.9346572175333996,65
19776,44.0,-73.96073,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,180
19777,6.0,-73.9498,0.0,-0.233712049455956,-0.1890263501778804,1.7364144018820038,100
19778,66.0,-73.98356,1.0,1.3803941882584747,0.4660368626161135,1.9270324938544996,243
19779,6.0,-73.95908,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,60
19780,6.0,-73.93702,1.0,-0.233712049455956,-0.1890263501778804,-0.23838903095305375,165
19781,20.0,-73.95208,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,75
19782,85.0,-73.98314,1.0,-0.1739303369480141,-0.1890263501778804,-0.8483669252650407,170
19783,68.0,-73.95296,0.0,-0.29349376196389787,-0.1592507495963352,-0.8483669252650407,61
19784,12.0,-73.93984,0.0,0.30432336311552094,-0.1890263501778804,-0.8483669252650407,65
19785,14.0,-73.99915,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,195
19786,12.0,-73.95228,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,250
19787,9.0,-73.99332,0.0,1.0814856257187653,-0.06992394785169967,1.9346572175333996,65
19788,30.0,-73.93863,0.0,-0.35327547447183977,-0.1890263501778804,-0.10876872841175653,70
19789,12.0,-73.95876,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,170
19790,37.0,-73.82243,2.0,-0.35327547447183977,-0.1592507495963352,-0.2993868203842524,200
19791,12.0,-73.95087,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,167
19792,42.0,-74.00499,1.0,1.3206124757505329,9.517819439405846,1.6525424414141054,164
19793,39.0,-73.92394,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,125
19794,12.0,-73.96142,1.0,-0.1739303369480141,-0.1890263501778804,0.5774564026892287,190
19795,4.0,-73.9482,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,75
19796,21.0,-73.93725,0.0,0.005414800575811527,-0.1890263501778804,-0.8483669252650407,46
19797,37.0,-73.8123,0.0,-0.29349376196389787,0.07895405505602622,1.8965335991389003,48
19798,21.0,-73.93259,0.0,-0.35327547447183977,-0.1592507495963352,-0.28413737302645276,55
19799,15.0,-73.95532,1.0,-0.1739303369480141,-0.1890263501778804,-0.6348746622558452,130
19800,13.0,-73.97388,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,120
19801,21.0,-73.91194,0.0,-0.35327547447183977,0.019402853892935865,0.5012091659002303,60
19802,19.0,-73.97925,1.0,1.3803941882584747,-0.1890263501778804,1.538171586230608,184
19803,2.0,-73.95067,0.0,-0.35327547447183977,-0.06992394785169967,-0.8483669252650407,200
19804,28.0,-73.95226,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,99
19805,12.0,-73.94616,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,60
19806,15.0,-73.96007,0.0,0.7825770631790558,-0.1890263501778804,-0.5586274254668468,60
19807,12.0,-73.96244,0.0,-0.35327547447183977,-0.1592507495963352,-0.7644949647971424,98
19808,21.0,-73.92496,0.0,-0.35327547447183977,-0.1890263501778804,-0.3070115440631523,51
19809,12.0,-73.95353,1.0,1.3803941882584747,-0.1890263501778804,-0.07826983369615718,200
19810,63.0,-73.98994,1.0,1.260830763242591,-0.1890263501778804,-0.2917620967053526,200
19811,6.0,-73.93884,0.0,3.173845563496731,-0.1890263501778804,1.1798095733223157,67
19812,88.0,-73.89243,0.0,-0.29349376196389787,-0.12947514901479001,0.5012091659002303,55
19813,11.0,-73.99983,1.0,-0.29349376196389787,-0.1890263501778804,-0.8483669252650407,175
19814,6.0,-73.95017,1.0,0.005414800575811527,-0.1890263501778804,0.5850811263681286,125
19815,19.0,-73.9843,0.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,99
19816,23.0,-73.9879,1.0,-0.35327547447183977,-0.12947514901479001,0.8061981130562238,299
19817,37.0,-73.83192,0.0,-0.35327547447183977,-0.1890263501778804,0.21146966610203657,75
19818,33.0,-73.99599,1.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,115
19819,12.0,-73.95064,0.0,1.260830763242591,-0.04014834727015449,1.4619243494416096,70
19820,102.0,-73.89227,0.0,-0.11414862444007223,-0.12947514901479001,1.5915446519829068,45
19821,23.0,-73.98311,0.0,-0.29349376196389787,-0.1592507495963352,0.04372574516624019,110
19822,23.0,-73.98133,1.0,-0.233712049455956,-0.1592507495963352,0.5393327842947295,300
19823,44.0,-73.95549,0.0,0.005414800575811527,-0.1592507495963352,0.24959328449653576,85
19824,12.0,-73.95012,0.0,-0.233712049455956,-0.1890263501778804,-0.8483669252650407,150
19825,6.0,-73.93213,0.0,-0.11414862444007223,-0.09969954843324484,0.424961929111232,170
19826,19.0,-73.98413,0.0,0.005414800575811527,-0.1890263501778804,-0.6120004912191457,80
19827,69.0,-74.03255,0.0,-0.29349376196389787,-0.1592507495963352,1.4847985204783092,55
19828,28.0,-73.96045,1.0,-0.35327547447183977,-0.1890263501778804,-0.8483669252650407,200
19829,15.0,-73.95157,1.0,0.4836685006393465,-0.1890263501778804,-0.8483669252650407,125
19830,72.0,-74.00188,0.0,-0.35327547447183977,-0.12947514901479001,1.6220435466985061,66
19831,20.0,-73.93913,0.0,-0.11414862444007223,-0.1890263501778804,-0.1850159652007549,55
19832,10.0,-73.9872,1.0,-0.29349376196389787,-0.1890263501778804,1.3018051521847132,162
19833,7.0,-73.99233,1.0,-0.1739303369480141,-0.1890263501778804,-0.5128790833934478,225
19834,16.0,-73.97533,1.0,-0.11414862444007223,-0.1890263501778804,-0.6120004912191457,125
